안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1,1,1,진관동 기자촌 공원 1,,서울특별시 은평구 진관동 175 기자촌공원내,37.633574,126.937772,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
2,1,1,진관동 기자촌 공원 2,,서울특별시 은평구 진관동 175 기자촌공원내,37.633487,126.938743,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
3,1,1,진관동 기자촌 공원 3,,서울특별시 은평구 진관동 175 기자촌공원내,37.63285,126.93875,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
4,1,1,진관동 기자촌 공원 4,,서울특별시 은평구 진관동 175 기자촌공원내,37.632892,126.937549,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
5,1,1,진관동 기자촌 공원 5,,서울특별시 은평구 진관동 175 기자촌공원내,37.632416,126.936512,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
6,1,1,진관동 기자촌 공원 6,,서울특별시 은평구 진관동 175 기자촌공원내,37.631732,126.934947,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
7,1,1,진관동 기자촌 공원 7,,서울특별시 은평구 진관동 175 기자촌공원내,37.634594,126.936183,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
8,1,1,진관동 기자촌 공원 8,,서울특별시 은평구 진관동 175 기자촌공원내,37.63517,126.936271,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
9,1,1,갈현2동 327-21 궁말어린이공원1,서울특별시 은평구 서오릉로20길 15-1,서울특별시 은평구 갈현2동 327-21 (갈현동 327-113뒤),37.6168641,126.9091355,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
10,1,1,갈현2동 327-21 궁말어린이공원2,서울특별시 은평구 서오릉로20길 15-1,서울특별시 은평구 갈현2동 327-21 (갈현동 327-113뒤),37.6168641,126.9091355,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
11,1,1,갈현1동 397 연신내 물빛공원 1,서울특별시 은평구 통일로 849,서울특별시 은평구 갈현1동 397,37.61896182,126.9211644,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
12,1,1,갈현1동 416-3 박석어린이공원 1,,서울특별시 은평구 갈현1동 416-3,37.625081,126.918365,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
13,1,1,갈현1동 416-3 박석어린이공원 2,,서울특별시 은평구 갈현1동 416-3,37.625064,126.918673,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
14,1,5,갈현1동 434-38 서갈현어린이공원 1,,서울특별시 은평구 갈현1동 434-38,37.621378,126.915599,3,N,N,N,CCTV,2017,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
15,1,1,갈현1동 434-38 서갈현어린이공원 2,,서울특별시 은평구 갈현1동 434-38,37.621378,126.915599,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
16,1,1,갈현1동 436-51 갈곡리공원 1,서울특별시 은평구 갈현로41길 7,서울특별시 은평구 갈현1동 436-51,37.62417708,126.9164194,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
17,1,1,갈현1동 436-51 갈곡리공원 2,서울특별시 은평구 갈현로41길 7,서울특별시 은평구 갈현1동 436-51,37.62417708,126.9164194,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
18,1,1,갈현2동 474-1 길마어린이공원 1,서울특별시 은평구 연서로21길 15,서울특별시 은평구 갈현2동 474-1,37.614661,126.915634,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
19,1,1,갈현2동 474-1 길마어린이공원 2,서울특별시 은평구 연서로21길 15,서울특별시 은평구 갈현2동 474-1,37.614689,126.9156847,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
20,1,1,갈현2동 513-1 좌월어린이공원 2,서울특별시 은평구 갈현로25길 11-8,서울특별시 은평구 갈현2동 513-1,37.6171264,126.9131505,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
21,1,1,녹번동 104-7 마을마당(도심),,서울특별시 은평구 녹번동 104-7,37.606104,126.92747,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
22,1,1,녹번동 158-1 새록어린이공원 1,서울특별시 은평구 은평로13길 35,서울특별시 은평구 녹번동 158-1,37.603962,126.923765,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
23,1,1,녹번동 158-1 새록어린이공원 2,서울특별시 은평구 은평로13길 35,서울특별시 은평구 녹번동 158-1,37.603996,126.9237282,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
24,1,1,녹번동 85-1 녹번서근린공원 3,,서울특별시 은평구 녹번동 85-1,37.603919,126.927553,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
25,1,1,호연어린이공원(녹번동 95-44 ),,서울특별시 은평구 녹번동 95-44,37.605498,126.930985,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
26,1,1,대조동 212 대조어린이공원 1,서울특별시 은평구 연서로22길 9-30,서울특별시 은평구 대조동 212,37.6153227,126.9197452,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
27,1,1,대조동 212 대조어린이공원 2,서울특별시 은평구 연서로22길 9-30,서울특별시 은평구 대조동 212,37.6153227,126.9197452,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
28,1,1,대조동 212 대조어린이공원 3,서울특별시 은평구 연서로22길 9-30,서울특별시 은평구 대조동 212,37.6153227,126.919751,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
29,1,1,불광1동 236-2(5) 불광어린이(도심),서울특별시 은평구 불광로9길 15,서울특별시 은평구 불광1동 236-5,37.6161744,126.9313533,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
30,1,1,불광1동 270-11 관동어린이 공원(도심),,서울특별시 은평구 불광1동 270-11,37.613618,126.929643,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
31,1,1,불광1동 339 연신어린이공원 1,,서울특별시 은평구 불광1동 339,37.61973,126.924984,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
32,1,1,불광1동 339 연신어린이공원 2,,서울특별시 은평구 불광1동 339,37.61973,126.924984,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
33,1,1,불광2동 444-1 새장골어린이공원,서울특별시 은평구 연서로37가길 10-12,서울특별시 은평구 불광2동 444-1,37.6250917,126.9261777,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
34,1,1,불광2동 444-1 새장골어린이공원,서울특별시 은평구 연서로37가길 10-12,서울특별시 은평구 불광2동 444-1,37.6250917,126.926165,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
35,1,1,불광2동 444-15 시내어린이공원,,서울특별시 은평구 불광2동 444-15,37.624873,126.927291,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
36,1,1,불광2동 444-15 시내어린이공원,,서울특별시 은평구 불광2동 444-15,37.624873,126.927291,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
37,1,1,불광2동 448-51 가람어린이공원,서울특별시 은평구 연서로41가길 30-8,서울특별시 은평구 불광2동 448-51,37.626386,126.9252039,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
38,1,1,불광2동 69 연신초교 마을마당(도심),,서울특별시 은평구 불광2동 69,37.626808,126.928711,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
39,1,1,불광1동 산42-5내 북한산생태공원,,서울특별시 은평구 불광1동 산42-5,37.611377,126.94004,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
40,1,1,수색동 산21-1 봉산공원,서울특별시 은평구 은평터널로 43-45(공원안쪽),서울특별시 은평구 수색동 산21-1 봉산공원,37.5861105,126.8983028,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
41,1,1,신사2동 237-177 개나리어린이공원 1,,서울특별시 은평구 신사2동 237-177,37.595396,126.904752,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
42,1,1,신사2동 237-177 개나리어린이공원 2,,서울특별시 은평구 신사2동 237-177,37.595551,126.904724,3,N,N,N,CCTV,2019,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
43,1,1,신사2동 237-177 개나리어린이공원 3,,서울특별시 은평구 신사2동 237-177,37.595677,126.904142,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
44,1,1,신사1동 31-2 신흥어린이공원 1,서울특별시 은평구 증산로21길 25,서울특별시 은평구 신사1동 31-2,37.5959457,126.9119537,3,N,N,N,CCTV,2019,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
45,1,1,신사1동 5-21 새락골어린이공원 1,서울특별시 은평구 은평로3가길 34,서울특별시 은평구 신사1동 5-21,37.5989141,126.9113115,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
46,1,1,신사1동 5-21 새락골어린이공원 2,서울특별시 은평구 은평로3가길 34,서울특별시 은평구 신사1동 5-21,37.5989141,126.9113115,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
47,1,1,신사2동 98-46 유아체험숲 3,,서울특별시 은평구 신사2동 98-46,37.592573,126.909394,3,N,N,N,CCTV,2018,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
48,1,1,신사2동 98-46 유아체험숲 4,,서울특별시 은평구 신사2동 98-46,37.592884,126.90934,3,N,N,N,CCTV,2018,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
49,1,1,신사2동 98-46 유아체험숲 5,,서울특별시 은평구 신사2동 98-46,37.592715,126.909631,3,N,N,N,CCTV,2018,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
50,1,1,신사2동 산80-58 신사어린이놀이터 2,,서울특별시 은평구 신사2동 산80-58,37.591473,126.9085,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
51,1,1,역촌동 32-36 연서어린이공원 1,서울특별시 은평구 연서로6길 8-1,서울특별시 은평구 역촌동 32-36,37.604083,126.9166505,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
52,1,1,역촌동 39-2 역마을어린이공원 1,,서울특별시 은평구 역촌동 39-2,37.601143,126.9186737,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
53,1,1,역촌동 39-2 역마을어린이공원 2,,서울특별시 은평구 역촌동 39-2,37.60118182,126.9186737,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
54,1,1,역촌동 47-1 역말어린이공원 1,서울특별시 은평구 갈현로14길 32,서울특별시 은평구 역촌동 47-1,37.6068764,126.9142375,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
55,1,1,역촌동 47-1 역말어린이공원 2,서울특별시 은평구 갈현로14길 32,서울특별시 은평구 역촌동 47-1,37.6068764,126.9142375,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
56,1,1,역촌동 8-11 인조유기비,,서울특별시 은평구 역촌동 8-11,37.608471,126.916411,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
57,1,1,응암1동 115-25 포수동어린이공원 1,,서울특별시 은평구 응암1동 115-25,37.598214,126.919517,3,N,N,N,CCTV,2019,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
58,1,1,응암1동 115-25 포수동어린이공원 2,,서울특별시 은평구 응암1동 115-25,37.598078,126.91931,3,N,N,N,CCTV,2019,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
59,1,1,응암3동 120-22 참다래어린이공원,서울특별시 은평구 응암로25길 8,서울특별시 은평구 응암3동 120-22,37.59529922,126.917374,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
60,1,1,응암3동 120-22 참다래어린이공원,서울특별시 은평구 응암로25길 8,서울특별시 은평구 응암3동 120-22,37.59529922,126.917374,3,N,N,N,CCTV,2010,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
61,1,1,응암2동 427-76 마을마당(도심),서울특별시 은평구 응암로22길 9-9 앞,서울특별시 은평구 응암2동 427-76,37.594375,126.919492,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
62,1,1,응암2동 670-25 응암9구역어린이공원 1,서울특별시 은평구 백련산로10 옆 공원,서울특별시 은평구 응암2동 670-25,37.586598,126.922971,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
63,1,1,응암2동 670-25 응암9구역어린이공원 2,서울특별시 은평구 백련산로10 옆 공원,서울특별시 은평구 응암2동 670-25,37.586951,126.922974,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
64,1,1,응암2동 670-25 응암9구역어린이공원 3,서울특별시 은평구 백련산로10 옆 공원,서울특별시 은평구 응암2동 670-25,37.587213,126.923381,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
65,1,1,응암3동 751-24(22) 다래어린이공원 1,서울특별시 은평구 응암로12길 26 옆,서울특별시 은평구 응암3동 751-22,37.58715,126.918974,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
66,1,1,응암3동 751-24(22) 다래어린이공원 2,서울특별시 은평구 응암로12길 26 옆,서울특별시 은평구 응암3동 751-22,37.587011,126.919016,3,N,N,N,CCTV,2011,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
67,1,1,응암1동 85-41 응암어린이 공원(도심),,서울특별시 은평구 응암1동 85-41,37.601502,126.923449,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
68,1,1,응암2동 산6-48 백련공원내놀이터 1,서울특별시 은평구 백련산로4길 26,서울특별시 은평구 응암2동 산6-48,37.5942926,126.926544,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
69,1,1,응암2동 산6-48 백련공원내놀이터 2,서울특별시 은평구 백련산로4길 26,서울특별시 은평구 응암2동 산6-48,37.594223,126.926544,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
70,1,1,응암2동 산6-48 백련공원내놀이터 3,서울특별시 은평구 백련산로4길 26,서울특별시 은평구 응암2동 산6-48,37.5942926,126.926544,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
71,1,1,증산동 163-34 분토골어린이공원 1,,서울특별시 은평구 증산동 163-34,37.58683316,126.9118779,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
72,1,1,증산동 163-34 분토골어린이공원 2,,서울특별시 은평구 증산동 163-34,37.58683316,126.9118779,3,N,N,N,CCTV,2009,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
73,1,1,신사2동 300-153 자투리공원,서울특별시 은평구 은평터널로7가길 13 옆 공원,서울특별시 은평구 신사2동 300-153,37.591631,126.902586,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
74,1,1,증산동 185-1 시루매어린이공원 2,서울특별시 은평구 증산로5길 13,서울특별시 은평구 증산동 185-1,37.5829941,126.906552,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
75,1,1,증산동 산18-6 증산체육공원,서울특별시 은평구 증산로5길 35-27,서울특별시 은평구 증산동 산18-6,37.5843135,126.9032884,3,N,N,N,CCTV,2012,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
76,1,1,증산동 산18-6(공원-1) 1 (증산동 산21-6),서울특별시 은평구 증산로5길 35-27,서울특별시 은평구 증산동 산18-6,37.5843135,126.9032884,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
77,1,1,증산동 산18-6(공원-2) 1 (증산동 산21-6),서울특별시 은평구 증산로5길 35-27,서울특별시 은평구 증산동 산18-6,37.5843135,126.9032884,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
78,1,1,진관동 218-27 진관근린공원(도심) 1,,서울특별시 은평구 진관동 218-27,37.635551,126.9302,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
79,1,1,진관동 218-27 진관근린공원(도심) 2,,서울특별시 은평구 진관동 218-27,37.635188,126.930211,3,N,N,N,CCTV,2014,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
80,1,1,진관동 산110-17 1,,서울특별시 은평구 진관동 산110-17,37.629762,126.916429,3,N,N,N,CCTV,2013,2019-06-30,Y,은평구청 공원녹지과,02-351-8007,2019-07-01
81,1,5,갈현1동 12-22 신창슈퍼 앞(방범),서울특별시 은평구 갈현로45길 26,서울특별시 은평구 갈현1동 12-22,37.627531,126.916353,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
82,1,5,구산동 363-2 건영마트(방범),서울특별시 은평구 서오릉로17길 15,서울특별시 은평구 구산동 363-2,37.6136315,126.908485,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
83,1,5,갈현1동 405-16 풍뎅이미술학원,서울특별시 은평구 갈현로36길 12,서울특별시 은평구 갈현1동 405-16,37.621542,126.9178714,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
84,1,5,갈현1동 433-36 한그루 독서실(방범),서울특별시 은평구 갈현로33길 10-1,서울특별시 은평구 갈현1동 433-36,37.6206734,126.9151798,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
85,1,5,갈현2동 476-28 싱싱마트 맞은편(방범),서울특별시 은평구 연서로21길 14,서울특별시 은평구 갈현2동 476-28,37.6148313,126.9163656,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
86,1,5,갈현2동 515-20 수정빌라 앞(방범),서울특별시 은평구 갈현로25길 20,서울특별시 은평구 갈현2동 515-20,37.617765,126.9129591,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
87,1,5,구산동 14-32 은평중학교(방범),서울특별시 은평구 갈현로17나길 13,서울특별시 은평구 구산동 15-34,37.610486,126.9104199,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
88,1,5,구산동 198-7 거성그린빌라(방범),서울특별시 은평구 서오릉로13길 3,서울특별시 은평구 구산동 198-7,37.6124201,126.9138125,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
89,1,5,구산동 23-33 제안약국 앞(방범),서울특별시 은평구 연서로11길 19,서울특별시 은평구 구산동 23-33,37.6083851,126.9131996,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
90,1,5,녹번동 118-50 멕시칸치킨 앞(방범),서울특별시 은평구 녹번로9길 18,서울특별시 은평구 녹번동 118-50,37.607682,126.9297999,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
91,1,5,녹번동 151-64 둘리분식 앞(방범),서울특별시 은평구 서오릉로4길 27,서울특별시 은평구 녹번동 151-64,37.606272,126.926351,3,N,N,N,CCTV,2008,2019-06-30,Y,은평구청 전산정보과,02-351-6383,2019-07-01
